"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2022","2","Acciones de capacitación laboral","609.5973821"
"2022","2","Asistencia al trabajo, empleo y producción","0"
"2022","2","Programa de respaldo a estudiantes de Argentina","3794"
"2022","2","Asignaciones familiares","23460.49729436"
"2022","2","Ingreso familiar de emergencia","0.01"
"2022","2","Prestación Alimentar","18993.789"
"2022","3","Pensiones no contributivas por invalidez sin bonos","25418.927584512"
"2022","3","Pensiones no contributivas por invalidez con bonos","25418.927584512"
"2022","3","Pensiones no contributivas por vejez sin bonos","25.454322432"
"2022","3","Pensiones no contributivas por vejez con bonos","25.454322432"
"2022","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","10073.12630016"
"2022","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","10073.12630016"
"2022","3","Pensión universal para el adulto mayor sin bonos","6530.7787776"
"2022","3","Pensión universal para el adulto mayor con bonos","6530.7787776"
"2022","3","Prestaciones previsionales por moratoria previsional sin bonos","119975.86221105"
"2022","3","Prestaciones previsionales por moratoria previsional con bonos","119975.86221105"
"2022","3","Políticas alimentarias","1646.503368"
"2022","3","Apoyo al empleo","34514.76445402"
"2022","3","Abordaje territorial","1793.9724069"
"2022","3","Economía social","19.18116739"
"2022","3","Asistencia a la actividad cooperativa y mutual","186.65255001"
"2022","3","Plan nacional de protección social","87.26646972"
"2022","3","Programa social agropecuario","47.00852439"
"2022","3","Integración socio urbana","81.96748184"
"2022","3","Monotributo social","0"
"2022","3","Acciones de empleo","1602.99183108"
"2022","3","Acciones de capacitación laboral","1315.57919016"
"2022","3","Asistencia al trabajo, empleo y producción","0"
"2022","3","Programa de respaldo a estudiantes de Argentina","5910.5198"
"2022","3","Asignaciones familiares","40815.74800427"
"2022","3","Ingreso familiar de emergencia","0"
"2022","3","Prestación Alimentar","19890.996"
"2022","4","Pensiones no contributivas por invalidez sin bonos","25421.257395072"
"2022","4","Pensiones no contributivas por invalidez con bonos","31979.029395072"
"2022","4","Pensiones no contributivas por vejez sin bonos","25.454322432"
"2022","4","Pensiones no contributivas por vejez con bonos","31.886322432"
"2022","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","10068.06858816"
"2022","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","11889.42258816"
"2022","4","Pensión universal para el adulto mayor sin bonos","6608.23029504"
"2022","4","Pensión universal para el adulto mayor con bonos","8087.77629504"
"2022","4","Prestaciones previsionales por moratoria previsional sin bonos","120103.76073697"
"2022","4","Prestaciones previsionales por moratoria previsional con bonos","143454.12273697"
"2022","4","Políticas alimentarias","33.9153804"
"2022","4","Apoyo al empleo","31093.95720474"
"2022","4","Abordaje territorial","1055.01876677"
"2022","4","Economía social","56.22141061"
"2022","4","Asistencia a la actividad cooperativa y mutual","0.252604"
"2022","4","Plan nacional de protección social","8.80333527"
"2022","4","Programa social agropecuario","44.35244935"
"2022","4","Integración socio urbana","2.6836613"
"2022","4","Monotributo social","0"
"2022","4","Acciones de empleo","405.43769161"
"2022","4","Acciones de capacitación laboral","61.28624109"
"2022","4","Asistencia al trabajo, empleo y producción","0"
"2022","4","Programa de respaldo a estudiantes de Argentina","8906.473"
"2022","4","Asignaciones familiares","25756.10598205"
"2022","4","Ingreso familiar de emergencia","0"
"2022","4","Prestación Alimentar","28739.0955"
"2022","4","Plan 1000 dias","1202.5056"
"2022","5","Pensiones no contributivas por invalidez sin bonos","25654.603911552"
"2022","5","Pensiones no contributivas por invalidez con bonos","38891.995911552"
"2022","5","Pensiones no contributivas por vejez sin bonos","28.451098368"
"2022","5","Pensiones no contributivas por vejez con bonos","42.827098368"
"2022","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","10062.84772416"
"2022","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","13703.63572416"
"2022","5","Pensión universal para el adulto mayor sin bonos","6714.37046016"
"2022","5","Pensión universal para el adulto mayor con bonos","9722.25446016"
"2022","5","Prestaciones previsionales por moratoria previsional sin bonos","121777.31948932"
"2022","5","Prestaciones previsionales por moratoria previsional con bonos","168478.04348932"
"2022","5","Políticas alimentarias","477.5058288"
"2022","5","Apoyo al empleo","31760.18240489"
"2022","5","Abordaje territorial","1516.2433321"
"2022","5","Economía social","34.11525847"
"2022","5","Asistencia a la actividad cooperativa y mutual","59.94896875"
"2022","5","Plan nacional de protección social","61.92616356"
"2022","5","Programa social agropecuario","15.50835125"
"2022","5","Integración socio urbana","64.16359437"
"2022","5","Monotributo social","0"
"2022","5","Acciones de empleo","1433.92491675"
"2022","5","Acciones de capacitación laboral","249.71949932"
"2022","5","Asistencia al trabajo, empleo y producción","0.25333655"
"2022","5","Programa de respaldo a estudiantes de Argentina","3350.627"
"2022","5","Asignaciones familiares","25990.87048936"
"2022","5","Ingreso familiar de emergencia","0.04"
"2022","5","Prestación Alimentar","29255.9445"
"2022","5","Plan 1000 dias","656.861242"
"2022","6","Pensiones no contributivas por invalidez sin bonos","44378.053384896"
"2022","6","Pensiones no contributivas por invalidez con bonos","44378.053384896"
"2022","6","Pensiones no contributivas por vejez sin bonos","41.6785978224"
"2022","6","Pensiones no contributivas por vejez con bonos","41.6785978224"
"2022","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","17353.346454576"
"2022","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","17353.346454576"
"2022","6","Pensión universal para el adulto mayor sin bonos","11855.846002176"
"2022","6","Pensión universal para el adulto mayor con bonos","11855.846002176"
"2022","6","Prestaciones previsionales por moratoria previsional sin bonos","207479.20557524"
"2022","6","Prestaciones previsionales por moratoria previsional con bonos","207479.20557524"
"2022","6","Políticas alimentarias","4107.8586005"
"2022","6","Apoyo al empleo","37191.85006467"
"2022","6","Abordaje territorial","1456.40411467"
"2022","6","Economía social","98.01710432"
"2022","6","Asistencia a la actividad cooperativa y mutual","139.9736112"
"2022","6","Plan nacional de protección social","15.47653303"
"2022","6","Programa social agropecuario","87.34019818"
"2022","6","Integración socio urbana","98.47551623"
"2022","6","Monotributo social","0"
"2022","6","Acciones de empleo","3323.85760388"
"2022","6","Acciones de capacitación laboral","2110.08917463"
"2022","6","Asistencia al trabajo, empleo y producción","0"
"2022","6","Programa de respaldo a estudiantes de Argentina","17236.9885797"
"2022","6","Asignaciones familiares","27815.29984919"
"2022","6","Ingreso familiar de emergencia","0.07"
"2022","6","Prestación Alimentar","28472.2545"
"2022","6","Plan 1000 dias","761.097512"
"2022","7","Pensiones no contributivas por invalidez sin bonos","29750.4494777952"
"2022","7","Pensiones no contributivas por invalidez con bonos","29750.4494777952"
"2022","7","Pensiones no contributivas por vejez sin bonos","27.7857318816"
"2022","7","Pensiones no contributivas por vejez con bonos","27.7857318816"
"2022","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","11562.480868224"
"2022","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","11562.480868224"
"2022","7","Pensión universal para el adulto mayor sin bonos","8059.791028608"
"2022","7","Pensión universal para el adulto mayor con bonos","8059.791028608"
"2022","7","Prestaciones previsionales por moratoria previsional sin bonos","140314.28242647"
"2022","7","Prestaciones previsionales por moratoria previsional con bonos","140314.28242647"
"2022","7","Políticas alimentarias","458.362974"
"2022","7","Apoyo al empleo","51191.42243085"
"2022","7","Abordaje territorial","1587.84640088"
"2022","7","Economía social","148.40973907"
"2022","7","Asistencia a la actividad cooperativa y mutual","3.568567"
"2022","7","Plan nacional de protección social","17.99748795"
"2022","7","Programa social agropecuario","42.16991005"
"2022","7","Integración socio urbana","257.1785931"
"2022","7","Monotributo social","0"
"2022","7","Acciones de empleo","453.90766218"
"2022","7","Acciones de capacitación laboral","75.75410018"
"2022","7","Asistencia al trabajo, empleo y producción","0"
"2022","7","Programa de respaldo a estudiantes de Argentina","7724.12253746"
"2022","7","Asignaciones familiares","28614.437212"
"2022","7","Ingreso familiar de emergencia","0"
"2022","7","Prestación Alimentar","27726.570025"
"2022","7","Plan 1000 dias","780.821146"
"2022","8","Pensiones no contributivas por invalidez sin bonos","29825.8581364128"
"2022","8","Pensiones no contributivas por invalidez con bonos","29825.8581364128"
"2022","8","Pensiones no contributivas por vejez sin bonos","27.7857318816"
"2022","8","Pensiones no contributivas por vejez con bonos","27.7857318816"
"2022","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","11553.775077504"
"2022","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","11553.775077504"
"2022","8","Pensión universal para el adulto mayor sin bonos","8206.738771968"
"2022","8","Pensión universal para el adulto mayor con bonos","8206.738771968"
"2022","8","Prestaciones previsionales por moratoria previsional sin bonos","140065.58817946"
"2022","8","Prestaciones previsionales por moratoria previsional con bonos","140065.58817946"
"2022","8","Políticas alimentarias","216.85859646"
"2022","8","Apoyo al empleo","38504.29160708"
"2022","8","Abordaje territorial","2364.71630049"
"2022","8","Economía social","93.50033605"
"2022","8","Asistencia a la actividad cooperativa y mutual","6.43044475"
"2022","8","Plan nacional de protección social","129.71068181"
"2022","8","Programa social agropecuario","0.4323"
"2022","8","Integración socio urbana","65.06907939"
"2022","8","Monotributo social","0"
"2022","8","Acciones de empleo","686.47644118"
"2022","8","Acciones de capacitación laboral","114.59135929"
"2022","8","Asistencia al trabajo, empleo y producción","0"
"2022","8","Programa de respaldo a estudiantes de Argentina","12300.02046032"
"2022","8","Asignaciones familiares","32838.31960908"
"2022","8","Ingreso familiar de emergencia","0.07"
"2022","8","Prestación Alimentar","28711.527"
"2022","8","Plan 1000 dias","776.386307"
"2022","9","Pensiones no contributivas por invalidez sin bonos","34632.9847293948"
"2022","9","Pensiones no contributivas por invalidez con bonos","42479.2987293948"
"2022","9","Pensiones no contributivas por vejez sin bonos","29.8430559042"
"2022","9","Pensiones no contributivas por vejez con bonos","36.4860559042"
"2022","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","13332.6439679093"
"2022","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","15450.4939679093"
"2022","9","Pensión universal para el adulto mayor sin bonos","9651.257632016"
"2022","9","Pensión universal para el adulto mayor con bonos","11553.311632016"
"2022","9","Prestaciones previsionales por moratoria previsional sin bonos","161501.29695146"
"2022","9","Prestaciones previsionales por moratoria previsional con bonos","188743.38595146"
"2022","9","Políticas alimentarias","2144.67857517"
"2022","9","Apoyo al empleo","41678.68656758"
"2022","9","Abordaje territorial","2043.96386528"
"2022","9","Economía social","79.21761696"
"2022","9","Asistencia a la actividad cooperativa y mutual","314.17841302"
"2022","9","Plan nacional de protección social","33.7062872"
"2022","9","Programa social agropecuario","60.82228304"
"2022","9","Integración socio urbana","113.75461707"
"2022","9","Monotributo social","0"
"2022","9","Acciones de empleo","1508.35979502"
"2022","9","Acciones de capacitación laboral","274.1549634"
"2022","9","Asistencia al trabajo, empleo y producción","0"
"2022","9","Programa de respaldo a estudiantes de Argentina","21249.50342252"
"2022","9","Asignaciones familiares","36642.50600413"
"2022","9","Ingreso familiar de emergencia","0"
