"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2019","9","Seguro de capacitación y empleo","11.26879852"
"2019","9","Asistencia al trabajo, empleo y producción","0"
"2019","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","20899.51643666"
"2019","9","Ingreso familiar de emergencia","0"
"2019","9","Programa de respaldo a estudiantes de Argentina","1581.31105149"
"2019","9","Jefes de hogar","0"
"2019","10","Pensiones no contributivas por invalidez","9459.90317531"
"2019","10","Pensiones no contributivas por vejez","18.05957684"
"2019","10","Pensiones no contributivas para madres de 7 o más hijos","3986.3515556"
"2019","10","Pensión universal para el adulto mayor","1533.32030905"
"2019","10","Prestaciones previsionales por moratoria previsional","45707.26410873"
"2019","10","Tarjetas alimentarias","186.0572245"
"2019","10","Prestación Alimentar","0"
"2019","10","Proyectos productivos comunitarios","2697.909421"
"2019","10","Ellas hacen + Argentina trabaja","0"
"2019","10","Hacemos futuro","1942.14349175"
"2019","10","Potenciar trabajo","0"
"2019","10","Monotributo social","420.5397625"
"2019","10","Programa de empleo comunitario","0"
"2019","10","Programa de recuperación productiva","0"
"2019","10","Seguro de capacitación y empleo","0"
"2019","10","Asistencia al trabajo, empleo y producción","0"
"2019","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","15515.43434737"
"2019","10","Ingreso familiar de emergencia","0"
"2019","10","Programa de respaldo a estudiantes de Argentina","0"
"2019","10","Jefes de hogar","0"
"2019","11","Pensiones no contributivas por invalidez","9455.00747619"
"2019","11","Pensiones no contributivas por vejez","18.05957684"
"2019","11","Pensiones no contributivas para madres de 7 o más hijos","4029.38658443"
"2019","11","Pensión universal para el adulto mayor","1697.37196667"
"2019","11","Prestaciones previsionales por moratoria previsional","49157.08226106"
"2019","11","Tarjetas alimentarias","235.49894308"
"2019","11","Prestación Alimentar","0"
"2019","11","Proyectos productivos comunitarios","2681.511"
"2019","11","Ellas hacen + Argentina trabaja","0"
"2019","11","Hacemos futuro","2094.00922834"
"2019","11","Potenciar trabajo","0"
"2019","11","Monotributo social","421.345548"
"2019","11","Programa de empleo comunitario","0"
"2019","11","Programa de recuperación productiva","74.581"
"2019","11","Seguro de capacitación y empleo","1.098459"
"2019","11","Asistencia al trabajo, empleo y producción","0"
"2019","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","20491.09513407"
"2019","11","Ingreso familiar de emergencia","0"
"2019","11","Programa de respaldo a estudiantes de Argentina","1449.73813616"
"2019","11","Jefes de hogar","0"
"2019","12","Pensiones no contributivas por invalidez","19380.061168395"
"2019","12","Pensiones no contributivas por vejez","36.995157315"
"2019","12","Pensiones no contributivas para madres de 7 o más hijos","6576.702517785"
"2019","12","Pensión universal para el adulto mayor","2646.86217653"
"2019","12","Prestaciones previsionales por moratoria previsional","78726.99283245"
"2019","12","Tarjetas alimentarias","4792.625095"
"2019","12","Prestación Alimentar","0"
"2019","12","Proyectos productivos comunitarios","2877.579579"
"2019","12","Ellas hacen + Argentina trabaja","0"
"2019","12","Hacemos futuro","2053.61876238"
"2019","12","Potenciar trabajo","0"
"2019","12","Monotributo social","420.920435"
"2019","12","Programa de empleo comunitario","0"
"2019","12","Programa de recuperación productiva","32.231"
"2019","12","Seguro de capacitación y empleo","3.76232215"
"2019","12","Asistencia al trabajo, empleo y producción","0"
"2019","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","19847.22905281"
"2019","12","Ingreso familiar de emergencia","0"
"2019","12","Programa de respaldo a estudiantes de Argentina","1553.91800867"
"2019","12","Jefes de hogar","0"
"2020","1","Pensiones no contributivas por invalidez","15393.8782507"
"2020","1","Pensiones no contributivas por vejez","29.22298421"
"2020","1","Pensiones no contributivas para madres de 7 o más hijos","4398.51783245"
"2020","1","Pensión universal para el adulto mayor","1937.02170403"
"2020","1","Prestaciones previsionales por moratoria previsional","51758.28656243"
"2020","1","Tarjetas alimentarias","2139.9648788"
"2020","1","Prestación Alimentar","0"
"2020","1","Proyectos productivos comunitarios","2717.5333"
"2020","1","Ellas hacen + Argentina trabaja","0"
"2020","1","Hacemos futuro","0"
"2020","1","Potenciar trabajo","2019.64615047"
"2020","1","Monotributo social","513.47416437"
"2020","1","Programa de empleo comunitario","0"
"2020","1","Programa de recuperación productiva","0"
"2020","1","Seguro de capacitación y empleo","0"
"2020","1","Asistencia al trabajo, empleo y producción","0"
"2020","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","1358.81979686"
"2020","1","Ingreso familiar de emergencia","0"
"2020","1","Programa de respaldo a estudiantes de Argentina","0"
"2020","1","Jefes de hogar","0"
"2020","2","Pensiones no contributivas por invalidez","10259.83934536"
"2020","2","Pensiones no contributivas por vejez","19.63798421"
"2020","2","Pensiones no contributivas para madres de 7 o más hijos","4341.99335733"
"2020","2","Pensión universal para el adulto mayor","1914.71887601"
"2020","2","Prestaciones previsionales por moratoria previsional","51500.09595642"
"2020","2","Tarjetas alimentarias","4617.404225"
"2020","2","Prestación Alimentar","0"
"2020","2","Proyectos productivos comunitarios","2706.0685"
"2020","2","Ellas hacen + Argentina trabaja","0"
"2020","2","Hacemos futuro","0"
"2020","2","Potenciar trabajo","2026.28734803"
"2020","2","Monotributo social","276.62976777"
"2020","2","Programa de empleo comunitario","0"
"2020","2","Programa de recuperación productiva","5.456"
"2020","2","Seguro de capacitación y empleo","0.54175"
"2020","2","Asistencia al trabajo, empleo y producción","0"
"2020","2","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","21416.61261297"
"2020","2","Ingreso familiar de emergencia","0"
"2020","2","Programa de respaldo a estudiantes de Argentina","0.01235827"
"2020","2","Jefes de hogar","0"
"2020","3","Pensiones no contributivas por invalidez","11572.63667268"
"2020","3","Pensiones no contributivas por vejez","19.51823957"
"2020","3","Pensiones no contributivas para madres de 7 o más hijos","4927.16829608"
"2020","3","Pensión universal para el adulto mayor","2153.90673064"
"2020","3","Prestaciones previsionales por moratoria previsional","58242.09195441"
"2020","3","Tarjetas alimentarias","11193.8177054"
"2020","3","Prestación Alimentar","0"
"2020","3","Proyectos productivos comunitarios","0.0017"
"2020","3","Ellas hacen + Argentina trabaja","0"
"2020","3","Hacemos futuro","0"
"2020","3","Potenciar trabajo","6390.46477221"
"2020","3","Monotributo social","987.128621"
"2020","3","Programa de empleo comunitario","0"
"2020","3","Programa de recuperación productiva","43.416"
"2020","3","Seguro de capacitación y empleo","2.083625"
"2020","3","Asistencia al trabajo, empleo y producción","0"
"2020","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","30356.12155573"
"2020","3","Ingreso familiar de emergencia","0"
"2020","3","Programa de respaldo a estudiantes de Argentina","1596.04470673"
"2020","3","Jefes de hogar","0"
"2020","4","Pensiones no contributivas por invalidez","14619.98619426"
"2020","4","Pensiones no contributivas por vejez","24.57923957"
"2020","4","Pensiones no contributivas para madres de 7 o más hijos","4936.0566683"
"2020","4","Pensión universal para el adulto mayor","2166.91976093"
"2020","4","Prestaciones previsionales por moratoria previsional","58131.95654654"
"2020","4","Tarjetas alimentarias","12168.3457258"
"2020","4","Prestación Alimentar","0"
"2020","4","Proyectos productivos comunitarios","0"
"2020","4","Ellas hacen + Argentina trabaja","0"
"2020","4","Hacemos futuro","0"
"2020","4","Potenciar trabajo","5127.07142625"
"2020","4","Monotributo social","0"
"2020","4","Programa de empleo comunitario","0"
"2020","4","Programa de recuperación productiva","8.7945"
"2020","4","Seguro de capacitación y empleo","0"
"2020","4","Asistencia al trabajo, empleo y producción","0"
"2020","4","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","11897.30962505"
"2020","4","Ingreso familiar de emergencia","72899.11"
"2020","4","Programa de respaldo a estudiantes de Argentina","864.779395"
"2020","4","Jefes de hogar","0"
"2020","5","Pensiones no contributivas por invalidez","11545.71649591"
"2020","5","Pensiones no contributivas por vejez","19.06215393"
"2020","5","Pensiones no contributivas para madres de 7 o más hijos","4937.77501983"
"2020","5","Pensión universal para el adulto mayor","2233.59964327"
"2020","5","Prestaciones previsionales por moratoria previsional","56634.69152265"
"2020","5","Tarjetas alimentarias","7953.9393402"
"2020","5","Prestación Alimentar","0"
"2020","5","Proyectos productivos comunitarios","0"
"2020","5","Ellas hacen + Argentina trabaja","0"
"2020","5","Hacemos futuro","0"
"2020","5","Potenciar trabajo","4817.96654362"
"2020","5","Monotributo social","902.92255655"
"2020","5","Programa de empleo comunitario","0"
"2020","5","Programa de recuperación productiva","37.999"
"2020","5","Seguro de capacitación y empleo","1.838975"
"2020","5","Asistencia al trabajo, empleo y producción","44758.52896589"
"2020","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","11028.51760569"
"2020","5","Ingreso familiar de emergencia","7331.91"
"2020","5","Programa de respaldo a estudiantes de Argentina","0"
"2020","5","Jefes de hogar","0"
"2020","6","Pensiones no contributivas por invalidez","18381.722055405"
"2020","6","Pensiones no contributivas por vejez","25.4913702"
"2020","6","Pensiones no contributivas para madres de 7 o más hijos","7854.93654738"
"2020","6","Pensión universal para el adulto mayor","3374.37176999"
"2020","6","Prestaciones previsionales por moratoria previsional","88092.13384407"
"2020","6","Tarjetas alimentarias","8376.56506209"
"2020","6","Prestación Alimentar","0"
"2020","6","Proyectos productivos comunitarios","0"
"2020","6","Ellas hacen + Argentina trabaja","0"
"2020","6","Hacemos futuro","0"
"2020","6","Potenciar trabajo","6073.5955928"
"2020","6","Monotributo social","657.64989881"
"2020","6","Programa de empleo comunitario","0"
"2020","6","Programa de recuperación productiva","56.6265"
"2020","6","Seguro de capacitación y empleo","2.275858"
"2020","6","Asistencia al trabajo, empleo y producción","42033.34395776"
"2020","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","11667.59883549"
"2020","6","Ingreso familiar de emergencia","51216.49"
"2020","6","Programa de respaldo a estudiantes de Argentina","2281.10964369"
"2020","6","Jefes de hogar","0"
"2020","7","Pensiones no contributivas por invalidez","12283.17185334"
"2020","7","Pensiones no contributivas por vejez","17.00369066"
"2020","7","Pensiones no contributivas para madres de 7 o más hijos","5232.68700112"
"2020","7","Pensión universal para el adulto mayor","2259.40818711"
"2020","7","Prestaciones previsionales por moratoria previsional","60848.5403778"
"2020","7","Tarjetas alimentarias","9364.595828"
"2020","7","Prestación Alimentar","0"
"2020","7","Proyectos productivos comunitarios","0"
"2020","7","Ellas hacen + Argentina trabaja","0"
"2020","7","Hacemos futuro","0"
"2020","7","Potenciar trabajo","6155.05559288"
"2020","7","Monotributo social","960.91330445"
"2020","7","Programa de empleo comunitario","0"
"2020","7","Programa de recuperación productiva","6.6565"
"2020","7","Seguro de capacitación y empleo","0"
"2020","7","Asistencia al trabajo, empleo y producción","33245.33978029"
"2020","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","12200.22093574"
"2020","7","Ingreso familiar de emergencia","40139.65"
"2020","7","Programa de respaldo a estudiantes de Argentina","0"
"2020","7","Jefes de hogar","0"
"2020","8","Pensiones no contributivas por invalidez","12302.39721595"
"2020","8","Pensiones no contributivas por vejez","17.00369066"
"2020","8","Pensiones no contributivas para madres de 7 o más hijos","5233.7826418"
"2020","8","Pensión universal para el adulto mayor","2300.81393926"
"2020","8","Prestaciones previsionales por moratoria previsional","61000.22018243"
