"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2023","11","Programa de respaldo a estudiantes de Argentina","89115.9082807393"
"2023","11","Plan 1000 dias","4452.36198599837"
"2023","11","Te sumo","45.8834610494239"
"2023","11","Registradas","2282.83016548997"
"2023","12","Pensiones no contributivas por invalidez sin bonos","308391.444347427"
"2023","12","Pensiones no contributivas por invalidez con bonos","458540.931450284"
"2023","12","Pensiones no contributivas por vejez sin bonos","204.947028958365"
"2023","12","Pensiones no contributivas por vejez con bonos","301.32678752547"
"2023","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","99135.6952643382"
"2023","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","132961.398729147"
"2023","12","Pensión universal para el adulto mayor sin bonos","84583.5656445211"
"2023","12","Pensión universal para el adulto mayor con bonos","120437.673916341"
"2023","12","Prestaciones previsionales por moratoria previsional sin bonos","1346729.41498469"
"2023","12","Prestaciones previsionales por moratoria previsional con bonos","1812553.2613553"
"2023","12","Prestación Alimentar","218071.576307712"
"2023","12","Potenciar trabajo","249333.004008465"
"2023","12","Monotributo social","7061.56903819162"
"2023","12","Programa de recuperación productiva","0"
"2023","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","176251.330281166"
"2023","12","Programa de respaldo a estudiantes de Argentina","72872.6838138049"
"2023","12","Plan 1000 dias","4153.4961355922"
"2023","12","Te sumo","17.8427177655818"
"2023","12","Registradas","928.620659106519"
"2024","1","Pensiones no contributivas por invalidez sin bonos","166796.861572948"
"2024","1","Pensiones no contributivas por invalidez con bonos","288613.319540916"
"2024","1","Pensiones no contributivas por vejez sin bonos","110.541479746557"
"2024","1","Pensiones no contributivas por vejez con bonos","188.572123869364"
"2024","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","54435.4392074314"
"2024","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","82294.9603256186"
"2024","1","Pensión universal para el adulto mayor sin bonos","46666.4408251664"
"2024","1","Pensión universal para el adulto mayor con bonos","76337.1465125349"
"2024","1","Prestaciones previsionales por moratoria previsional sin bonos","773968.246281839"
"2024","1","Prestaciones previsionales por moratoria previsional con bonos","1162798.22204153"
"2024","1","Prestación Alimentar","238888.61663694"
"2024","1","Potenciar trabajo","0"
"2024","1","Monotributo social","5961.45523828805"
"2024","1","Programa de recuperación productiva","0"
"2024","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","273717.528566907"
"2024","1","Programa de respaldo a estudiantes de Argentina","0"
"2024","1","Plan 1000 dias","0"
"2024","2","Pensiones no contributivas por invalidez sin bonos","148558.679698691"
"2024","2","Pensiones no contributivas por invalidez con bonos","257064.310839017"
"2024","2","Pensiones no contributivas por vejez sin bonos","96.5659429716544"
"2024","2","Pensiones no contributivas por vejez con bonos","164.796012842297"
"2024","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","47750.6856062087"
"2024","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","72188.8900279096"
"2024","2","Pensión universal para el adulto mayor sin bonos","41102.2734871351"
"2024","2","Pensión universal para el adulto mayor con bonos","67234.0394503168"
"2024","2","Prestaciones previsionales por moratoria previsional sin bonos","683692.48213659"
"2024","2","Prestaciones previsionales por moratoria previsional con bonos","1028483.3179042"
"2024","2","Prestación Alimentar","210958.610859875"
"2024","2","Potenciar trabajo","171709.756387756"
"2024","2","Monotributo social","5686.32334648242"
"2024","2","Programa de recuperación productiva","0"
"2024","2","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","251055.639270192"
"2024","2","Programa de respaldo a estudiantes de Argentina","85865.1230450649"
"2024","2","Plan 1000 dias","6027.38789560591"
"2024","3","Pensiones no contributivas por invalidez sin bonos","170128.064799607"
"2024","3","Pensiones no contributivas por invalidez con bonos","294477.797734606"
"2024","3","Pensiones no contributivas por vejez sin bonos","109.72264131605"
"2024","3","Pensiones no contributivas por vejez con bonos","187.351980826829"
"2024","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","54387.4884954452"
"2024","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","82242.4440764574"
"2024","3","Pensión universal para el adulto mayor sin bonos","46998.2174864018"
"2024","3","Pensión universal para el adulto mayor con bonos","76899.7921698271"
"2024","3","Prestaciones previsionales por moratoria previsional sin bonos","783494.322602517"
"2024","3","Prestaciones previsionales por moratoria previsional con bonos","1180154.10290639"
"2024","3","Prestación Alimentar","189823.905200144"
"2024","3","Potenciar trabajo","305780.072993385"
"2024","3","Monotributo social","15251.9341604411"
"2024","3","Programa de recuperación productiva","0"
"2024","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","516719.678386971"
"2024","3","Programa de respaldo a estudiantes de Argentina","39605.2904446834"
"2024","3","Plan 1000 dias","3298.22284824766"
"2024","4","Pensiones no contributivas por invalidez sin bonos","199222.20726217"
"2024","4","Pensiones no contributivas por invalidez con bonos","313519.232047574"
"2024","4","Pensiones no contributivas por vejez sin bonos","127.688845425102"
"2024","4","Pensiones no contributivas por vejez con bonos","198.577226688398"
"2024","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","63251.8191020662"
"2024","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","88679.028588892"
"2024","4","Pensión universal para el adulto mayor sin bonos","54910.1385437931"
"2024","4","Pensión universal para el adulto mayor con bonos","82331.9271128134"
"2024","4","Prestaciones previsionales por moratoria previsional sin bonos","923780.392029965"
"2024","4","Prestaciones previsionales por moratoria previsional con bonos","1289336.8016914"
"2024","4","Prestación Alimentar","192025.187778964"
"2024","4","Potenciar trabajo","0"
"2024","4","Monotributo social","5128.3832241865"
"2024","4","Programa de recuperación productiva","0"
"2024","4","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","256267.244828358"
"2024","4","Programa de respaldo a estudiantes de Argentina","0"
"2024","4","Volver al trabajo","98552.8380972798"
"2024","4","Plan 1000 dias","3155.95529161231"
"2024","5","Pensiones no contributivas por invalidez sin bonos","212269.407014153"
"2024","5","Pensiones no contributivas por invalidez con bonos","321972.843335308"
"2024","5","Pensiones no contributivas por vejez sin bonos","135.02205274171"
"2024","5","Pensiones no contributivas por vejez con bonos","202.520943078176"
"2024","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","67045.7421407157"
"2024","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","91324.942208785"
"2024","5","Pensión universal para el adulto mayor sin bonos","58241.8282240571"
"2024","5","Pensión universal para el adulto mayor con bonos","84441.9526916229"
"2024","5","Prestaciones previsionales por moratoria previsional sin bonos","978593.10095946"
"2024","5","Prestaciones previsionales por moratoria previsional con bonos","1330714.14529888"
"2024","5","Prestación Alimentar","200363.134391981"
"2024","5","Potenciar trabajo","49145.9458553073"
"2024","5","Monotributo social","0"
"2024","5","Programa de recuperación productiva","0"
"2024","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","244035.035165243"
"2024","5","Programa de respaldo a estudiantes de Argentina","43204.1657305378"
"2024","5","Volver al trabajo","95265.6783670712"
"2024","5","Plan 1000 dias","16385.8256153721"
"2024","6","Pensiones no contributivas por invalidez sin bonos","327797.487722934"
"2024","6","Pensiones no contributivas por invalidez con bonos","431577.436520742"
"2024","6","Pensiones no contributivas por vejez sin bonos","207.196494178484"
"2024","6","Pensiones no contributivas por vejez con bonos","270.624621569077"
"2024","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","104815.510603269"
"2024","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","127928.533671085"
"2024","6","Pensión universal para el adulto mayor sin bonos","89242.5501541736"
"2024","6","Pensión universal para el adulto mayor con bonos","113830.70116863"
"2024","6","Prestaciones previsionales por moratoria previsional sin bonos","1526995.79822392"
"2024","6","Prestaciones previsionales por moratoria previsional con bonos","1864689.52276637"
"2024","6","Prestación Alimentar","192545.659386443"
"2024","6","Potenciar trabajo","0"
"2024","6","Monotributo social","8846.86875188046"
"2024","6","Programa de recuperación productiva","0"
"2024","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","339563.524530262"
"2024","6","Programa de respaldo a estudiantes de Argentina","38849.8665509337"
"2024","6","Volver al trabajo","91062.946021071"
"2024","6","Plan 1000 dias","22747.7845816454"
"2024","7","Pensiones no contributivas por invalidez sin bonos","217647.435267986"
"2024","7","Pensiones no contributivas por invalidez con bonos","316860.614337839"
"2024","7","Pensiones no contributivas por vejez sin bonos","137.526349076738"
"2024","7","Pensiones no contributivas por vejez con bonos","198.18879094557"
"2024","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","69429.261292607"
"2024","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","91605.0528949714"
"2024","7","Pensión universal para el adulto mayor sin bonos","57653.9141807409"
"2024","7","Pensión universal para el adulto mayor con bonos","80519.1703105822"
"2024","7","Prestaciones previsionales por moratoria previsional sin bonos","1038517.19351575"
"2024","7","Prestaciones previsionales por moratoria previsional con bonos","1364526.12502826"
"2024","7","Prestación Alimentar","184512.36227089"
"2024","7","Potenciar trabajo","44845.4789151977"
"2024","7","Monotributo social","17099.4098973785"
"2024","7","Programa de recuperación productiva","0"
"2024","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","357123.571751774"
"2024","7","Programa de respaldo a estudiantes de Argentina","31817.2968828362"
"2024","7","Volver al trabajo","87349.562293273"
"2024","7","Plan 1000 dias","23488.4699501173"
"2024","8","Pensiones no contributivas por invalidez sin bonos","225387.220333255"
"2024","8","Pensiones no contributivas por invalidez con bonos","323628.391067296"
"2024","8","Pensiones no contributivas por vejez sin bonos","129.171800210622"
"2024","8","Pensiones no contributivas por vejez con bonos","183.554910001086"
"2024","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","69536.6373030665"
